rank	term	p_value	z_score	combined_score	overlap_genes	adjusted_p_value
368	Membrane Assembly (GO:0071709)	0.09772297891050055	10.152473227944926	23.610780056259	['RFTN1']	0.17968418702898487
373	Positive Regulation Of Lymphocyte Differentiation (GO:0045621)	0.10016376022168876	9.88480635551142	22.74443362032508	['MMP14']	0.18124870897257966
374	RNA Transport (GO:0050658)	0.10016376022168876	9.88480635551142	22.74443362032508	['RFTN1']	0.18124870897257966
375	Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208)	0.10016376022168876	9.88480635551142	22.74443362032508	['CD14']	0.18124870897257966
376	Regulation Of Monoatomic Cation Transmembrane Transport (GO:1904062)	0.10016376022168876	9.88480635551142	22.74443362032508	['CACNA1D']	0.18124870897257966
377	Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209)	0.10016376022168876	9.88480635551142	22.74443362032508	['ITPR2']	0.18124870897257966
378	Negative Regulation Of Cell-Substrate Adhesion (GO:0010812)	0.10016376022168876	9.88480635551142	22.74443362032508	['MAP4K4']	0.18124870897257966
383	Water-Soluble Vitamin Metabolic Process (GO:0006767)	0.10259806088452916	9.630865989356556	21.928867853316255	['SHMT1']	0.18227811336368296
385	Cell Cycle G2/M Phase Transition (GO:0044839)	0.10259806088452916	9.630865989356556	21.928867853316255	['CHEK2']	0.18227811336368296
382	Positive Regulation Of Monoatomic Ion Transport (GO:0043270)	0.10259806088452916	9.630865989356556	21.928867853316255	['CACNA1D']	0.18227811336368296
384	Nucleic Acid-Templated Transcription (GO:0097659)	0.10259806088452916	9.630865989356556	21.928867853316255	['SMAD4']	0.18227811336368296
380	Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197)	0.10259806088452916	9.630865989356556	21.928867853316255	['PARD3B']	0.18227811336368296
381	Synaptic Vesicle Endocytosis (GO:0048488)	0.10259806088452916	9.630865989356556	21.928867853316255	['DNM1']	0.18227811336368296
379	Organic Substance Transport (GO:0071702)	0.10248336765758874	3.8165829145728645	8.694384876719992	['SLC22A4', 'CACNA1D']	0.18227811336368296
386	Regulation Of Dendrite Development (GO:0050773)	0.10502589777658966	9.389622641509433	21.159968270478103	['VLDLR']	0.1842343960663187
387	Regulation Of Heart Rate By Cardiac Conduction (GO:0086091)	0.10502589777658966	9.389622641509433	21.159968270478103	['CACNA1D']	0.1842343960663187
388	Positive Regulation Of Ossification (GO:0045778)	0.10502589777658966	9.389622641509433	21.159968270478103	['ZBTB16']	0.1842343960663187
389	Regulation Of Microtubule-Based Process (GO:0032886)	0.10502589777658966	9.389622641509433	21.159968270478103	['ERBB2']	0.1842343960663187
390	Regulation Of MAPK Cascade (GO:0043408)	0.10504592758167294	3.7593297791317593	8.471114399834835	['ERBB2', 'MAP4K4']	0.1842343960663187
394	Regulation Of Neurotransmitter Receptor Activity (GO:0099601)	0.10744728772228493	9.160147261849977	20.434043374832473	['DAPK1']	0.18653285482752005
393	Amino Acid Transmembrane Transport (GO:0003333)	0.10744728772228493	9.160147261849977	20.434043374832473	['SLC22A4']	0.18653285482752005
391	Substantia Nigra Development (GO:0021762)	0.10744728772228493	9.160147261849977	20.434043374832473	['MAOB']	0.18653285482752005
392	DNA Integrity Checkpoint Signaling (GO:0031570)	0.10744728772228493	9.160147261849977	20.434043374832473	['CHEK2']	0.18653285482752005
395	Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	0.10808319599898736	2.0794234092350767	4.6264135211054445	['SMAD4', 'CASZ1', 'EPAS1', 'ZFPM1', 'JUNB']	0.18716178750204393
396	Positive Regulation Of miRNA Transcription (GO:1902895)	0.10986224753115834	8.941599281221922	19.747772315999953	['PRL']	0.18928407383202092
397	Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)	0.10986224753115834	8.941599281221922	19.747772315999953	['MAP4K4']	0.18928407383202092
402	Cellular Response To Ketone (GO:1901655)	0.11227079396310412	8.733216322948662	19.098160081121275	['SLC5A5']	0.19008223532367133
404	Regulation Of DNA Recombination (GO:0000018)	0.11227079396310412	8.733216322948662	19.098160081121275	['RAD51AP1']	0.19008223532367133
401	Synaptic Vesicle Recycling (GO:0036465)	0.11227079396310412	8.733216322948662	19.098160081121275	['DNM1']	0.19008223532367133
403	Mitotic Spindle Assembly (GO:0090307)	0.11227079396310412	8.733216322948662	19.098160081121275	['CHEK2']	0.19008223532367133
399	Regulation Of Cell Migration (GO:0030334)	0.1122575330774849	2.663436604340112	5.824828370147922	['MMP14', 'VSIR', 'MAP4K4']	0.19008223532367133
398	Nervous System Development (GO:0007399)	0.11168556065587566	2.6697674418604653	5.852311376905145	['ZBTB16', 'ERBB2', 'VLDLR']	0.19008223532367133
400	Extracellular Matrix Disassembly (GO:0022617)	0.11227079396310412	8.733216322948662	19.098160081121275	['MMP14']	0.19008223532367133
405	Regulation Of GTPase Activity (GO:0043087)	0.11371258442239655	3.580188679245283	7.783620912224783	['ERBB2', 'MAP4K4']	0.19204792035782528
406	Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173)	0.1146729436907043	8.534305317324185	18.482498984150986	['ERBB2']	0.19319284109468407
407	Epithelial Cell Migration (GO:0010631)	0.11706871342498994	8.344234800838574	17.89833543767599	['SMAD4']	0.19482968365618764
408	B Cell Receptor Signaling Pathway (GO:0050853)	0.11706871342498994	8.344234800838574	17.89833543767599	['RFTN1']	0.19482968365618764
409	Regulation Of Interleukin-10 Production (GO:0032653)	0.11706871342498994	8.344234800838574	17.89833543767599	['VSIR']	0.19482968365618764
410	Cardiac Conduction (GO:0061337)	0.11706871342498994	8.344234800838574	17.89833543767599	['CACNA1D']	0.19482968365618764
411	Cellular Component Disassembly (GO:0022411)	0.11706871342498994	8.344234800838574	17.89833543767599	['MMP14']	0.19482968365618764
417	Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)	0.11945811977341562	8.162428219852337	17.34344121433972	['SMAD4']	0.1959456928657465
416	Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796)	0.11945811977341562	8.162428219852337	17.34344121433972	['CHEK2']	0.1959456928657465
415	Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661)	0.11945811977341562	8.162428219852337	17.34344121433972	['NOX1']	0.1959456928657465
412	Epithelial To Mesenchymal Transition (GO:0001837)	0.11945811977341562	8.162428219852337	17.34344121433972	['SMAD4']	0.1959456928657465
413	Positive Regulation Of Lymphocyte Activation (GO:0051251)	0.11945811977341562	8.162428219852337	17.34344121433972	['HLA-DRB5']	0.1959456928657465
414	Negative Regulation Of Tumor Necrosis Factor Production (GO:0032720)	0.11945811977341562	8.162428219852337	17.34344121433972	['VSIR']	0.1959456928657465
425	Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556)	0.12421790857292911	7.821540880503145	16.313528042717785	['VSIR']	0.19759313828810118
430	Negative Regulation Of T Cell Activation (GO:0050868)	0.12421790857292911	7.821540880503145	16.313528042717785	['VSIR']	0.19759313828810118
428	Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630)	0.12421790857292911	7.821540880503145	16.313528042717785	['CHEK2']	0.19759313828810118
427	Neurogenesis (GO:0022008)	0.12421790857292911	7.821540880503145	16.313528042717785	['ERBB2']	0.19759313828810118
426	Interferon-Mediated Signaling Pathway (GO:0140888)	0.12421790857292911	7.821540880503145	16.313528042717785	['TYK2']	0.19759313828810118
424	Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862)	0.12421790857292911	7.821540880503145	16.313528042717785	['SMAD4']	0.19759313828810118
429	Proton Transmembrane Transport (GO:1902600)	0.12421790857292911	7.821540880503145	16.313528042717785	['NOX5']	0.19759313828810118
422	Erythrocyte Differentiation (GO:0030218)	0.12421790857292911	7.821540880503145	16.313528042717785	['ZFPM1']	0.19759313828810118
418	Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)	0.1218411792961756	7.988358089120835	16.815788479202197	['ITGB2']	0.19759313828810118
419	Cellular Response To Radiation (GO:0071478)	0.1218411792961756	7.988358089120835	16.815788479202197	['RAD51AP1']	0.19759313828810118
423	Positive Regulation Of miRNA Metabolic Process (GO:2000630)	0.12421790857292911	7.821540880503145	16.313528042717785	['PRL']	0.19759313828810118
420	Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373)	0.1218411792961756	7.988358089120835	16.815788479202197	['SMAD4']	0.19759313828810118
421	Positive Regulation Of Protein Modification Process (GO:0031401)	0.12345300215885265	3.4016902380131078	7.115977931869025	['CCND2', 'ERBB2']	0.19759313828810118
431	Cellular Response To Lipid (GO:0071396)	0.12614454778518916	3.3560245064669845	6.948067560836599	['CD14', 'SLC5A5']	0.19813824636851973
432	Intracellular Iron Ion Homeostasis (GO:0006879)	0.1265883240687765	7.661532537543319	15.834970375184442	['SMAD4']	0.19813824636851973
433	Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)	0.1265883240687765	7.661532537543319	15.834970375184442	['MAP4K4']	0.19813824636851973
434	Positive Regulation Of Cell Death (GO:0010942)	0.1265883240687765	7.661532537543319	15.834970375184442	['ITGB2']	0.19813824636851973
435	Dicarboxylic Acid Metabolic Process (GO:0043648)	0.1265883240687765	7.661532537543319	15.834970375184442	['SHMT1']	0.19813824636851973
436	Ribosome Assembly (GO:0042255)	0.1265883240687765	7.661532537543319	15.834970375184442	['RPLP0']	0.19813824636851973
437	Positive Regulation Of Fat Cell Differentiation (GO:0045600)	0.1265883240687765	7.661532537543319	15.834970375184442	['ZBTB16']	0.19813824636851973
442	Positive Regulation Of Ras Protein Signal Transduction (GO:0046579)	0.1289524422762036	7.507924528301887	15.378568956697888	['MAP4K4']	0.19955536316045985
441	Positive Regulation Of DNA Recombination (GO:0045911)	0.1289524422762036	7.507924528301887	15.378568956697888	['RAD51AP1']	0.19955536316045985
438	Positive Regulation Of Phosphorylation (GO:0042327)	0.12885036073130712	3.311555256970104	6.785719607465661	['CCND2', 'ERBB2']	0.19955536316045985
439	SMAD Protein Signal Transduction (GO:0060395)	0.1289524422762036	7.507924528301887	15.378568956697888	['SMAD4']	0.19955536316045985
440	Regulation Of Stress-Activated MAPK Cascade (GO:0032872)	0.1289524422762036	7.507924528301887	15.378568956697888	['MAP4K4']	0.19955536316045985
443	Regulation Of Protein Localization To Nucleus (GO:1900180)	0.1313102795600359	7.360340362560119	14.942905667794825	['TYK2']	0.2013816843476784
444	Cartilage Development (GO:0051216)	0.1313102795600359	7.360340362560119	14.942905667794825	['ZBTB16']	0.2013816843476784
445	Cellular Response To Ionizing Radiation (GO:0071479)	0.1313102795600359	7.360340362560119	14.942905667794825	['RAD51AP1']	0.2013816843476784
446	Positive Regulation Of B Cell Activation (GO:0050871)	0.1313102795600359	7.360340362560119	14.942905667794825	['MMP14']	0.2013816843476784
449	Cellular Response To Alcohol (GO:0097306)	0.13366185231401212	7.218432510885341	14.526677903865671	['SLC5A5']	0.20316601551729843
450	Endosome Organization (GO:0007032)	0.13366185231401212	7.218432510885341	14.526677903865671	['DNM1']	0.20316601551729843
448	Protein Homotetramerization (GO:0051289)	0.13366185231401212	7.218432510885341	14.526677903865671	['SHMT1']	0.20316601551729843
447	Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029)	0.13366185231401212	7.218432510885341	14.526677903865671	['CCND2']	0.20316601551729843
451	Regulation Of Focal Adhesion Assembly (GO:0051893)	0.13600717688085265	7.0818796724813105	14.128687210183033	['MAP4K4']	0.204010765321279
452	Peptidyl-Tyrosine Modification (GO:0018212)	0.13600717688085265	7.0818796724813105	14.128687210183033	['ERBB2']	0.204010765321279
453	Mesenchymal Cell Differentiation (GO:0048762)	0.13600717688085265	7.0818796724813105	14.128687210183033	['SMAD4']	0.204010765321279
454	Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)	0.13600717688085265	7.0818796724813105	14.128687210183033	['NOX1']	0.204010765321279
455	Monoatomic Anion Transmembrane Transport (GO:0098656)	0.13600717688085265	7.0818796724813105	14.128687210183033	['SLC5A5']	0.204010765321279
456	Ribosomal Large Subunit Biogenesis (GO:0042273)	0.13600717688085265	7.0818796724813105	14.128687210183033	['RPLP0']	0.204010765321279
457	Positive Regulation Of Gene Expression (GO:0010628)	0.13974819409771955	2.4009125662843753	4.724787265715417	['ERBB2', 'NOX5', 'VSIR']	0.20916359904341394
458	Pattern Recognition Receptor Signaling Pathway (GO:0002221)	0.14067914651365568	6.823670668953688	13.383084716807275	['CD14']	0.20919529843291465
459	Mitotic DNA Damage Checkpoint Signaling (GO:0044773)	0.14067914651365568	6.823670668953688	13.383084716807275	['CHEK2']	0.20919529843291465
460	Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	0.14073089911364264	3.1315956770502225	6.140763904250654	['SMAD4', 'ERBB2']	0.20919529843291465
461	Negative Regulation Of Apoptotic Process (GO:0043066)	0.1409927376865112	2.3906422694338696	4.683380316663292	['CCND2', 'ERBB2', 'MAP4K4']	0.20919529843291465
462	Positive Regulation Of Programmed Cell Death (GO:0043068)	0.14165468230106662	3.1185501741057298	6.094779067136429	['DAPK1', 'KCNMA1']	0.2097225166535272
465	Signal Transduction In Response To DNA Damage (GO:0042770)	0.1430058240466105	6.701482479784366	13.033511707426955	['CHEK2']	0.21003644841731176
466	Regulation Of DNA-templated Transcription (GO:0006355)	0.14309500725506913	1.638453500522466	3.1855574558352857	['SEC14L2', 'SMAD4', 'CASZ1', 'EPAS1', 'ZBTB16', 'CHEK2', 'XPC', 'JUNB']	0.21003644841731176
463	Monoatomic Anion Transport (GO:0006820)	0.1430058240466105	6.701482479784366	13.033511707426955	['SLC5A5']	0.21003644841731176
464	Regulation Of Calcium Ion Transport (GO:0051924)	0.1430058240466105	6.701482479784366	13.033511707426955	['CACNA1D']	0.21003644841731176
470	Memory (GO:0007613)	0.14532631826774292	6.583581595498179	12.698238337093317	['VLDLR']	0.21149617381943864
469	Regulation Of Neuron Death (GO:1901214)	0.14532631826774292	6.583581595498179	12.698238337093317	['ITGB2']	0.21149617381943864
467	Glycosaminoglycan Biosynthetic Process (GO:0006024)	0.14532631826774292	6.583581595498179	12.698238337093317	['ST3GAL1']	0.21149617381943864
468	Inorganic Anion Transport (GO:0015698)	0.14532631826774292	6.583581595498179	12.698238337093317	['SLC5A5']	0.21149617381943864
471	Heart Morphogenesis (GO:0003007)	0.14764064534934584	6.469746258945999	12.376456572299608	['ZFPM1']	0.2135014829153331
472	Regulation Of miRNA Transcription (GO:1902893)	0.14764064534934584	6.469746258945999	12.376456572299608	['PRL']	0.2135014829153331
473	Regulation Of Type I Interferon Production (GO:0032479)	0.14764064534934584	6.469746258945999	12.376456572299608	['CD14']	0.2135014829153331
474	Response To Light Stimulus (GO:0009416)	0.14994882131606077	6.359769747361688	12.067416554890574	['DDB2']	0.216381843418113
475	BMP Signaling Pathway (GO:0030509)	0.1522508622365813	6.253459119496855	11.770421525608556	['SMAD4']	0.21786525056448036
476	Positive Regulation Of Interleukin-8 Production (GO:0032757)	0.1522508622365813	6.253459119496855	11.770421525608556	['CD14']	0.21786525056448036
477	Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393)	0.1522508622365813	6.253459119496855	11.770421525608556	['SMAD4']	0.21786525056448036
478	Positive Regulation Of Cell Junction Assembly (GO:1901890)	0.1522508622365813	6.253459119496855	11.770421525608556	['MAP4K4']	0.21786525056448036
479	Cytokine-Mediated Signaling Pathway (GO:0019221)	0.152841098005577	2.9699849170437407	5.5786903918877115	['SMAD4', 'TYK2']	0.21825325894742098
481	Regulation Of T Cell Activation (GO:0050863)	0.15454678410953343	6.150634085988246	11.484823277475583	['HLA-DRB5']	0.21977131045929496
480	Phosphatidylinositol-Mediated Signaling (GO:0048015)	0.15454678410953343	6.150634085988246	11.484823277475583	['ERBB2']	0.21977131045929496
482	Inorganic Anion Transmembrane Transport (GO:0098661)	0.15683660288249493	6.051125989044431	11.21001805928369	['SLC5A5']	0.22210400905098662
483	Regulation Of Cellular Catabolic Process (GO:0031329)	0.15683660288249493	6.051125989044431	11.21001805928369	['DAPK1']	0.22210400905098662
484	Positive Regulation Of Type I Interferon Production (GO:0032481)	0.1591203344708972	5.954776879305181	10.945442883265992	['CD14']	0.22211899750631367
485	Protein N-linked Glycosylation (GO:0006487)	0.1591203344708972	5.954776879305181	10.945442883265992	['ST3GAL1']	0.22211899750631367
486	Regulation Of Secretion By Cell (GO:1903530)	0.1591203344708972	5.954776879305181	10.945442883265992	['CHRNB4']	0.22211899750631367
487	Cellular Response To Virus (GO:0098586)	0.1591203344708972	5.954776879305181	10.945442883265992	['TYK2']	0.22211899750631367
488	Positive Regulation Of T Cell Differentiation (GO:0045582)	0.1591203344708972	5.954776879305181	10.945442883265992	['VSIR']	0.22211899750631367
489	Response To Metal Ion (GO:0010038)	0.1591203344708972	5.954776879305181	10.945442883265992	['KCNMA1']	0.22211899750631367
490	Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056)	0.1591203344708972	5.954776879305181	10.945442883265992	['DAPK1']	0.22211899750631367
494	Regulation Of Cell-Matrix Adhesion (GO:0001952)	0.16139799477052716	5.861438679245283	10.690572191682948	['MAP4K4']	0.2234741466053453
493	Positive Regulation Of Cell Cycle (GO:0045787)	0.16139799477052716	5.861438679245283	10.690572191682948	['CCND2']	0.2234741466053453
491	Cellular Response To Light Stimulus (GO:0071482)	0.16139799477052716	5.861438679245283	10.690572191682948	['DDB2']	0.2234741466053453
492	Positive Regulation Of T Cell Proliferation (GO:0042102)	0.16139799477052716	5.861438679245283	10.690572191682948	['TYK2']	0.2234741466053453
495	Peptidyl-Threonine Modification (GO:0018210)	0.16366959960719915	5.770972423802612	10.444914844508016	['GALNT2']	0.22570565752283112
496	Cellular Response To BMP Stimulus (GO:0071773)	0.16366959960719915	5.770972423802612	10.444914844508016	['SMAD4']	0.22570565752283112
497	Positive Regulation Of Apoptotic Process (GO:0043065)	0.16515173001121955	2.824052812858783	5.085810310886102	['DAPK1', 'KCNMA1']	0.22729131454260396
498	Peptidyl-Tyrosine Phosphorylation (GO:0018108)	0.1659351647622365	5.683247570040023	10.208011388204676	['ERBB2']	0.22791094919150554
499	Establishment Of Protein Localization To Membrane (GO:0090150)	0.17044823907414808	5.5155382907880135	9.758772127979919	['RFTN1']	0.23270777550242974
500	Regulation Of Endopeptidase Activity (GO:0052548)	0.17044823907414808	5.5155382907880135	9.758772127979919	['VSIR']	0.23270777550242974
501	Response To Molecule Of Bacterial Origin (GO:0002237)	0.17044823907414808	5.5155382907880135	9.758772127979919	['CD14']	0.23270777550242974
503	Sulfur Compound Biosynthetic Process (GO:0044272)	0.1726957796087883	5.4353295050587915	9.545654667103056	['ST3GAL1']	0.23390873911368554
505	Regulation Of Notch Signaling Pathway (GO:0008593)	0.1726957796087883	5.4353295050587915	9.545654667103056	['MMP14']	0.23390873911368554
502	Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)	0.1726957796087883	5.4353295050587915	9.545654667103056	['PRL']	0.23390873911368554
504	Neutrophil Chemotaxis (GO:0030593)	0.1726957796087883	5.4353295050587915	9.545654667103056	['ITGB2']	0.23390873911368554
509	Kidney Development (GO:0001822)	0.17493734325009064	5.3574123989218325	9.339723869609994	['ZBTB16']	0.23462184859423918
506	Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569)	0.17493734325009064	5.3574123989218325	9.339723869609994	['RAD51AP1']	0.23462184859423918
507	Negative Regulation Of Protein Binding (GO:0032091)	0.17493734325009064	5.3574123989218325	9.339723869609994	['ZFPM1']	0.23462184859423918
508	Negative Regulation Of Supramolecular Fiber Organization (GO:1902904)	0.17493734325009064	5.3574123989218325	9.339723869609994	['SMAD4']	0.23462184859423918
510	Protein Autoubiquitination (GO:0051865)	0.17493734325009064	5.3574123989218325	9.339723869609994	['DDB2']	0.23462184859423918
515	Cellular Response To Hypoxia (GO:0071456)	0.1771729455832538	5.28169014084507	9.140645755790116	['EPAS1']	0.23485716042431318
516	Response To Ionizing Radiation (GO:0010212)	0.1771729455832538	5.28169014084507	9.140645755790116	['RAD51AP1']	0.23485716042431318
514	Positive Regulation Of Protein Localization To Nucleus (GO:1900182)	0.1771729455832538	5.28169014084507	9.140645755790116	['TYK2']	0.23485716042431318
513	Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	0.1771729455832538	5.28169014084507	9.140645755790116	['SMAD4']	0.23485716042431318
512	Negative Regulation Of Cellular Process (GO:0048523)	0.1766132632064799	2.1383564661819783	3.7074672385021112	['SMAD4', 'ADAMTS1', 'TP53I11']	0.23485716042431318
511	Monoatomic Cation Transmembrane Transport (GO:0098655)	0.17570450903415655	2.71119382409705	4.714634894884449	['NOX5', 'CACNA1D']	0.23485716042431318
517	Positive Regulation Of Cell Differentiation (GO:0045597)	0.1776352451659317	2.691623323295921	4.651187051987263	['SMAD4', 'ZBTB16']	0.23501452165086517
518	Inorganic Cation Transmembrane Transport (GO:0098662)	0.17860192200640423	2.6819421713038736	4.6199024517703675	['NOX5', 'CACNA1D']	0.23507927185420738
519	DNA Replication (GO:0006260)	0.1794026022045267	5.2080712788259955	8.948106135360762	['RBMS1']	0.23507927185420738
520	Granulocyte Chemotaxis (GO:0071621)	0.1794026022045267	5.2080712788259955	8.948106135360762	['ITGB2']	0.23507927185420738
521	Cellular Response To Decreased Oxygen Levels (GO:0036294)	0.1794026022045267	5.2080712788259955	8.948106135360762	['EPAS1']	0.23507927185420738
522	Protein Tetramerization (GO:0051262)	0.1794026022045267	5.2080712788259955	8.948106135360762	['SHMT1']	0.23507927185420738
523	Positive Regulation Of Lymphocyte Proliferation (GO:0050671)	0.18162632858411698	5.1364693719307315	8.761809189641154	['TYK2']	0.23753806644653155
524	Regulation Of Fat Cell Differentiation (GO:0045598)	0.18384414020581766	5.066802651708312	8.581476165166299	['ZBTB16']	0.23952265123957958
525	Regulation Of BMP Signaling Pathway (GO:0030510)	0.18384414020581766	5.066802651708312	8.581476165166299	['SMAD4']	0.23952265123957958
526	Neutrophil Migration (GO:1990266)	0.1882620809769539	4.932969215491559	8.237665132225366	['ITGB2']	0.2434239383520538
527	Regulation Of T Cell Proliferation (GO:0042129)	0.1882620809769539	4.932969215491559	8.237665132225366	['TYK2']	0.2434239383520538
528	Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181)	0.1882620809769539	4.932969215491559	8.237665132225366	['PRL']	0.2434239383520538
529	Embryonic Organ Development (GO:0048568)	0.1882620809769539	4.932969215491559	8.237665132225366	['ZFPM1']	0.2434239383520538
530	Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760)	0.19046224080885596	4.868659642244548	8.073704687210991	['CD14']	0.24534119155039072
531	Organonitrogen Compound Catabolic Process (GO:1901565)	0.19046224080885596	4.868659642244548	8.073704687210991	['CHEK2']	0.24534119155039072
534	Positive Regulation Of Catabolic Process (GO:0009896)	0.19265654742302626	4.805999032414126	7.914741351307627	['VSIR']	0.24677355512612353
533	Regulation Of Neuron Differentiation (GO:0045664)	0.19265654742302626	4.805999032414126	7.914741351307627	['CASZ1']	0.24677355512612353
532	Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079)	0.19265654742302626	4.805999032414126	7.914741351307627	['CCND2']	0.24677355512612353
535	Positive Regulation Of Immune Response (GO:0050778)	0.19484501606792146	4.744924767136374	7.760565621373132	['ITGB2']	0.24680368701936717
536	Glycoprotein Biosynthetic Process (GO:0009101)	0.19484501606792146	4.744924767136374	7.760565621373132	['ST3GAL1']	0.24680368701936717
537	Wound Healing (GO:0042060)	0.19484501606792146	4.744924767136374	7.760565621373132	['ERBB2']	0.24680368701936717
538	Calcium Ion Transmembrane Transport (GO:0070588)	0.19484501606792146	4.744924767136374	7.760565621373132	['CACNA1D']	0.24680368701936717
539	Regulation Of Protein Localization To Plasma Membrane (GO:1903076)	0.19484501606792146	4.744924767136374	7.760565621373132	['MMP14']	0.24680368701936717
540	Response To Type II Interferon (GO:0034341)	0.19484501606792146	4.744924767136374	7.760565621373132	['DAPK1']	0.24680368701936717
544	Cytoskeleton-Dependent Cytokinesis (GO:0061640)	0.19702766198051563	4.685377358490566	7.610979194775059	['NOX5']	0.2477333102843248
543	Macromolecule Modification (GO:0043412)	0.19702766198051563	4.685377358490566	7.610979194775059	['ST3GAL1']	0.2477333102843248
542	Regulation Of Interleukin-8 Production (GO:0032677)	0.19702766198051563	4.685377358490566	7.610979194775059	['CD14']	0.2477333102843248
541	Spindle Assembly (GO:0051225)	0.19702766198051563	4.685377358490566	7.610979194775059	['CHEK2']	0.2477333102843248
545	Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)	0.19920450038996365	4.627300256231074	7.465794242771092	['CD14']	0.2500107858105232
546	Regulation Of Epithelial To Mesenchymal Transition (GO:0010717)	0.2013755464220889	4.570639668660838	7.3248327414165475	['SMAD4']	0.2513519594027533
547	Vascular Transport (GO:0010232)	0.2013755464220889	4.570639668660838	7.3248327414165475	['SLC5A5']	0.2513519594027533
548	Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200)	0.2013755464220889	4.570639668660838	7.3248327414165475	['CCKBR']	0.2513519594027533
555	Mitotic Spindle Organization (GO:0007052)	0.2057003218403385	4.4613656783468105	7.054913327861288	['CHEK2']	0.2530557916165315
554	Macromolecule Catabolic Process (GO:0009057)	0.2057003218403385	4.4613656783468105	7.054913327861288	['CHEK2']	0.2530557916165315
553	Positive Regulation Of Protein Localization (GO:1903829)	0.2057003218403385	4.4613656783468105	7.054913327861288	['TYK2']	0.2530557916165315
556	Positive Regulation Of Amide Metabolic Process (GO:0034250)	0.2057003218403385	4.4613656783468105	7.054913327861288	['ERBB2']	0.2530557916165315
551	Transport Across Blood-Brain Barrier (GO:0150104)	0.2057003218403385	4.4613656783468105	7.054913327861288	['SLC5A5']	0.2530557916165315
550	Positive Regulation Of Double-Strand Break Repair (GO:2000781)	0.20354081521299808	4.51534439645374	7.187925847991766	['RAD51AP1']	0.2530557916165315
549	Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281)	0.20354081521299808	4.51534439645374	7.187925847991766	['DAPK1']	0.2530557916165315
552	Regulation Of Kinase Activity (GO:0043549)	0.2057003218403385	4.4613656783468105	7.054913327861288	['ERBB2']	0.2530557916165315
557	Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990)	0.20785408138648875	4.40865704772475	6.92564302052444	['XPC']	0.2543330799076177
558	Negative Regulation Of Angiogenesis (GO:0016525)	0.20785408138648875	4.40865704772475	6.92564302052444	['PRL']	0.2543330799076177
559	Negative Regulation Of Binding (GO:0051100)	0.20785408138648875	4.40865704772475	6.92564302052444	['ZFPM1']	0.2543330799076177
560	Regulation Of Double-Strand Break Repair (GO:2000779)	0.21214441912542106	4.306874864454565	6.677757854906344	['RAD51AP1']	0.25865736663420325
561	Positive Regulation Of Cell Adhesion (GO:0045785)	0.21214441912542106	4.306874864454565	6.677757854906344	['ERBB2']	0.25865736663420325
563	Sensory Perception Of Mechanical Stimulus (GO:0050954)	0.2142810272062562	4.257718696397942	6.55887478187328	['CACNA1D']	0.25987273512248094
564	Sodium Ion Transport (GO:0006814)	0.2142810272062562	4.257718696397942	6.55887478187328	['SLC5A5']	0.25987273512248094
562	Cellular Response To Chemical Stress (GO:0062197)	0.2142810272062562	4.257718696397942	6.55887478187328	['NOX1']	0.25987273512248094
565	Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)	0.21641194796983468	4.209667161331355	6.443196670460662	['ITGB2']	0.26199251754224234
566	Regulation Of Epithelial Cell Proliferation (GO:0050678)	0.21853719627074508	4.1626834381551365	6.330604994411687	['ERBB2']	0.2636321732789941
