scenario,estimator,rep,estimate,truth_beta,n_used
nonlinear_interaction,naive_observational,131,0.6627079880363155,0.8,5000
nonlinear_interaction,anchor_noise_0.00,131,0.7875763800883689,0.8,5000
nonlinear_interaction,anchor_noise_0.25,131,0.765423621188815,0.8,5000
nonlinear_interaction,anchor_noise_0.50,131,0.7323387209957806,0.8,5000
nonlinear_interaction,anchor_noise_1.00,131,0.7024106720878105,0.8,5000
nonlinear_interaction,intervention_doX,131,0.7976139090728339,0.8,5000
nonlinear_interaction,naive_observational,132,0.6526236831289177,0.8,5000
nonlinear_interaction,anchor_noise_0.00,132,0.8090469365996291,0.8,5000
nonlinear_interaction,anchor_noise_0.25,132,0.7908397810012622,0.8,5000
nonlinear_interaction,anchor_noise_0.50,132,0.7500097917112878,0.8,5000
nonlinear_interaction,anchor_noise_1.00,132,0.7035234589057248,0.8,5000
nonlinear_interaction,intervention_doX,132,0.8058717337695451,0.8,5000
nonlinear_interaction,naive_observational,133,0.633273456754737,0.8,5000
nonlinear_interaction,anchor_noise_0.00,133,0.8025482675689943,0.8,5000
nonlinear_interaction,anchor_noise_0.25,133,0.7821309216295239,0.8,5000
nonlinear_interaction,anchor_noise_0.50,133,0.7480575890226193,0.8,5000
nonlinear_interaction,anchor_noise_1.00,133,0.6928400723754811,0.8,5000
nonlinear_interaction,intervention_doX,133,0.787459670550465,0.8,5000
nonlinear_interaction,naive_observational,134,0.6663890118670855,0.8,5000
nonlinear_interaction,anchor_noise_0.00,134,0.8000943961042288,0.8,5000
nonlinear_interaction,anchor_noise_0.25,134,0.7843560369347629,0.8,5000
nonlinear_interaction,anchor_noise_0.50,134,0.7514995017335566,0.8,5000
nonlinear_interaction,anchor_noise_1.00,134,0.721101525641719,0.8,5000
nonlinear_interaction,intervention_doX,134,0.7888105729953756,0.8,5000
nonlinear_interaction,naive_observational,135,0.6557283472247845,0.8,5000
nonlinear_interaction,anchor_noise_0.00,135,0.7823867677538375,0.8,5000
nonlinear_interaction,anchor_noise_0.25,135,0.771711979255122,0.8,5000
nonlinear_interaction,anchor_noise_0.50,135,0.7347789712819022,0.8,5000
nonlinear_interaction,anchor_noise_1.00,135,0.6971323699754844,0.8,5000
nonlinear_interaction,intervention_doX,135,0.8141214590122822,0.8,5000
nonlinear_interaction,naive_observational,136,0.662543121613658,0.8,5000
nonlinear_interaction,anchor_noise_0.00,136,0.8189528722577852,0.8,5000
nonlinear_interaction,anchor_noise_0.25,136,0.8001664229544041,0.8,5000
nonlinear_interaction,anchor_noise_0.50,136,0.7648330039135791,0.8,5000
nonlinear_interaction,anchor_noise_1.00,136,0.7138868620551881,0.8,5000
nonlinear_interaction,intervention_doX,136,0.7841437967428238,0.8,5000
nonlinear_interaction,naive_observational,137,0.6646286415856081,0.8,5000
nonlinear_interaction,anchor_noise_0.00,137,0.8012531946650407,0.8,5000
nonlinear_interaction,anchor_noise_0.25,137,0.7834975518953082,0.8,5000
nonlinear_interaction,anchor_noise_0.50,137,0.7461712817996606,0.8,5000
nonlinear_interaction,anchor_noise_1.00,137,0.7068910964784181,0.8,5000
nonlinear_interaction,intervention_doX,137,0.7710820051398909,0.8,5000
nonlinear_interaction,naive_observational,138,0.6519513583353772,0.8,5000
nonlinear_interaction,anchor_noise_0.00,138,0.802698229177888,0.8,5000
nonlinear_interaction,anchor_noise_0.25,138,0.7916224407632386,0.8,5000
nonlinear_interaction,anchor_noise_0.50,138,0.7416807303324148,0.8,5000
nonlinear_interaction,anchor_noise_1.00,138,0.7043954593770323,0.8,5000
nonlinear_interaction,intervention_doX,138,0.8099425378722569,0.8,5000
nonlinear_interaction,naive_observational,139,0.6420125144217526,0.8,5000
nonlinear_interaction,anchor_noise_0.00,139,0.7894321547392853,0.8,5000
nonlinear_interaction,anchor_noise_0.25,139,0.7696011119880102,0.8,5000
nonlinear_interaction,anchor_noise_0.50,139,0.7421907120136918,0.8,5000
nonlinear_interaction,anchor_noise_1.00,139,0.6915433379660175,0.8,5000
nonlinear_interaction,intervention_doX,139,0.801735919372436,0.8,5000
nonlinear_interaction,naive_observational,140,0.6352385216356876,0.8,5000
nonlinear_interaction,anchor_noise_0.00,140,0.7996690823394078,0.8,5000
nonlinear_interaction,anchor_noise_0.25,140,0.7718303009299355,0.8,5000
nonlinear_interaction,anchor_noise_0.50,140,0.7478162324241546,0.8,5000
nonlinear_interaction,anchor_noise_1.00,140,0.697701483328682,0.8,5000
nonlinear_interaction,intervention_doX,140,0.7938168356709289,0.8,5000
nonlinear_interaction,naive_observational,141,0.6335211475280496,0.8,5000
nonlinear_interaction,anchor_noise_0.00,141,0.8000978286520343,0.8,5000
nonlinear_interaction,anchor_noise_0.25,141,0.7848859885194699,0.8,5000
nonlinear_interaction,anchor_noise_0.50,141,0.7402827810477712,0.8,5000
nonlinear_interaction,anchor_noise_1.00,141,0.6847359520603662,0.8,5000
nonlinear_interaction,intervention_doX,141,0.8003460143260047,0.8,5000
nonlinear_interaction,naive_observational,142,0.673829100700952,0.8,5000
nonlinear_interaction,anchor_noise_0.00,142,0.8160012524080621,0.8,5000
nonlinear_interaction,anchor_noise_0.25,142,0.8057930520362646,0.8,5000
nonlinear_interaction,anchor_noise_0.50,142,0.7604906842324582,0.8,5000
nonlinear_interaction,anchor_noise_1.00,142,0.7201316620942272,0.8,5000
nonlinear_interaction,intervention_doX,142,0.8100869761071038,0.8,5000
nonlinear_interaction,naive_observational,143,0.6501177335469314,0.8,5000
nonlinear_interaction,anchor_noise_0.00,143,0.8193344010720421,0.8,5000
nonlinear_interaction,anchor_noise_0.25,143,0.7997569403583987,0.8,5000
nonlinear_interaction,anchor_noise_0.50,143,0.7576871516359526,0.8,5000
nonlinear_interaction,anchor_noise_1.00,143,0.707896552437832,0.8,5000
nonlinear_interaction,intervention_doX,143,0.7980971232032974,0.8,5000
nonlinear_interaction,naive_observational,144,0.630397876435315,0.8,5000
nonlinear_interaction,anchor_noise_0.00,144,0.7979789374921259,0.8,5000
nonlinear_interaction,anchor_noise_0.25,144,0.7830402529745986,0.8,5000
nonlinear_interaction,anchor_noise_0.50,144,0.7282446336292845,0.8,5000
nonlinear_interaction,anchor_noise_1.00,144,0.6814842191030704,0.8,5000
nonlinear_interaction,intervention_doX,144,0.7894709228454804,0.8,5000
nonlinear_interaction,naive_observational,145,0.6405550985935297,0.8,5000
nonlinear_interaction,anchor_noise_0.00,145,0.7927043636070146,0.8,5000
nonlinear_interaction,anchor_noise_0.25,145,0.7652405621532689,0.8,5000
nonlinear_interaction,anchor_noise_0.50,145,0.7418486052260828,0.8,5000
nonlinear_interaction,anchor_noise_1.00,145,0.6857359325754004,0.8,5000
nonlinear_interaction,intervention_doX,145,0.7820497879561699,0.8,5000
nonlinear_interaction,naive_observational,146,0.6506689886875744,0.8,5000
nonlinear_interaction,anchor_noise_0.00,146,0.799318833311211,0.8,5000
nonlinear_interaction,anchor_noise_0.25,146,0.7811628725993137,0.8,5000
nonlinear_interaction,anchor_noise_0.50,146,0.7508831487795066,0.8,5000
nonlinear_interaction,anchor_noise_1.00,146,0.7028937073072078,0.8,5000
nonlinear_interaction,intervention_doX,146,0.8034871955276034,0.8,5000
nonlinear_interaction,naive_observational,147,0.6711854082186731,0.8,5000
nonlinear_interaction,anchor_noise_0.00,147,0.7931363874446569,0.8,5000
nonlinear_interaction,anchor_noise_0.25,147,0.7830860524747632,0.8,5000
nonlinear_interaction,anchor_noise_0.50,147,0.7617558025350171,0.8,5000
nonlinear_interaction,anchor_noise_1.00,147,0.7125041949498414,0.8,5000
nonlinear_interaction,intervention_doX,147,0.8056061600660155,0.8,5000
nonlinear_interaction,naive_observational,148,0.642565917093821,0.8,5000
nonlinear_interaction,anchor_noise_0.00,148,0.7707886233640481,0.8,5000
nonlinear_interaction,anchor_noise_0.25,148,0.7603960257666141,0.8,5000
nonlinear_interaction,anchor_noise_0.50,148,0.7159630897065644,0.8,5000
nonlinear_interaction,anchor_noise_1.00,148,0.6887503109122147,0.8,5000
nonlinear_interaction,intervention_doX,148,0.7831662241002222,0.8,5000
nonlinear_interaction,naive_observational,149,0.6265574481403013,0.8,5000
nonlinear_interaction,anchor_noise_0.00,149,0.7605574969689911,0.8,5000
nonlinear_interaction,anchor_noise_0.25,149,0.7450288660943354,0.8,5000
nonlinear_interaction,anchor_noise_0.50,149,0.7145832426597742,0.8,5000
nonlinear_interaction,anchor_noise_1.00,149,0.6716887463773409,0.8,5000
nonlinear_interaction,intervention_doX,149,0.7976572058960547,0.8,5000
nonlinear_interaction,naive_observational,150,0.6498633527825793,0.8,5000
nonlinear_interaction,anchor_noise_0.00,150,0.7866289726829812,0.8,5000
nonlinear_interaction,anchor_noise_0.25,150,0.7786486974582902,0.8,5000
nonlinear_interaction,anchor_noise_0.50,150,0.7425068262780586,0.8,5000
nonlinear_interaction,anchor_noise_1.00,150,0.6975147038808918,0.8,5000
nonlinear_interaction,intervention_doX,150,0.7814170172599866,0.8,5000
nonlinear_interaction,naive_observational,151,0.6633594638575069,0.8,5000
nonlinear_interaction,anchor_noise_0.00,151,0.832611637734691,0.8,5000
nonlinear_interaction,anchor_noise_0.25,151,0.806860628891679,0.8,5000
nonlinear_interaction,anchor_noise_0.50,151,0.7735603112394411,0.8,5000
nonlinear_interaction,anchor_noise_1.00,151,0.7163951230626475,0.8,5000
nonlinear_interaction,intervention_doX,151,0.8073414397275004,0.8,5000
nonlinear_interaction,naive_observational,152,0.6427287582852746,0.8,5000
nonlinear_interaction,anchor_noise_0.00,152,0.7856246511137849,0.8,5000
nonlinear_interaction,anchor_noise_0.25,152,0.7649552383856126,0.8,5000
nonlinear_interaction,anchor_noise_0.50,152,0.7307695035173981,0.8,5000
nonlinear_interaction,anchor_noise_1.00,152,0.6939110104656397,0.8,5000
nonlinear_interaction,intervention_doX,152,0.8076143538080317,0.8,5000
nonlinear_interaction,naive_observational,153,0.6446912040702868,0.8,5000
nonlinear_interaction,anchor_noise_0.00,153,0.7876859656085033,0.8,5000
nonlinear_interaction,anchor_noise_0.25,153,0.7641487267838201,0.8,5000
nonlinear_interaction,anchor_noise_0.50,153,0.7430931319478781,0.8,5000
nonlinear_interaction,anchor_noise_1.00,153,0.6940531352043817,0.8,5000
nonlinear_interaction,intervention_doX,153,0.8131128689095004,0.8,5000
nonlinear_interaction,naive_observational,154,0.6443795972926611,0.8,5000
nonlinear_interaction,anchor_noise_0.00,154,0.7796215293418239,0.8,5000
nonlinear_interaction,anchor_noise_0.25,154,0.7627941323151521,0.8,5000
nonlinear_interaction,anchor_noise_0.50,154,0.7370187005190901,0.8,5000
nonlinear_interaction,anchor_noise_1.00,154,0.6722730168554611,0.8,5000
nonlinear_interaction,intervention_doX,154,0.8079726588408674,0.8,5000
nonlinear_interaction,naive_observational,155,0.6539394435616425,0.8,5000
nonlinear_interaction,anchor_noise_0.00,155,0.8066743324689544,0.8,5000
nonlinear_interaction,anchor_noise_0.25,155,0.7940122347874788,0.8,5000
nonlinear_interaction,anchor_noise_0.50,155,0.7567530882543996,0.8,5000
nonlinear_interaction,anchor_noise_1.00,155,0.7085164126706731,0.8,5000
nonlinear_interaction,intervention_doX,155,0.777333388949232,0.8,5000
nonlinear_interaction,naive_observational,156,0.6376729035334184,0.8,5000
nonlinear_interaction,anchor_noise_0.00,156,0.7872947626278547,0.8,5000
nonlinear_interaction,anchor_noise_0.25,156,0.77057125832136,0.8,5000
nonlinear_interaction,anchor_noise_0.50,156,0.7312707854455899,0.8,5000
nonlinear_interaction,anchor_noise_1.00,156,0.6863494549129981,0.8,5000
nonlinear_interaction,intervention_doX,156,0.8014985984672081,0.8,5000
nonlinear_interaction,naive_observational,157,0.617251141426568,0.8,5000
nonlinear_interaction,anchor_noise_0.00,157,0.7669311547232212,0.8,5000
nonlinear_interaction,anchor_noise_0.25,157,0.7554454031820703,0.8,5000
nonlinear_interaction,anchor_noise_0.50,157,0.7154191472612093,0.8,5000
nonlinear_interaction,anchor_noise_1.00,157,0.6662007662537293,0.8,5000
nonlinear_interaction,intervention_doX,157,0.8002178831881843,0.8,5000
nonlinear_interaction,naive_observational,158,0.6711708964312231,0.8,5000
nonlinear_interaction,anchor_noise_0.00,158,0.8009396864702908,0.8,5000
nonlinear_interaction,anchor_noise_0.25,158,0.7910320892348057,0.8,5000
nonlinear_interaction,anchor_noise_0.50,158,0.7502049995481763,0.8,5000
nonlinear_interaction,anchor_noise_1.00,158,0.7148351379415582,0.8,5000
nonlinear_interaction,intervention_doX,158,0.8113231513966892,0.8,5000
nonlinear_interaction,naive_observational,159,0.6396888025445835,0.8,5000
nonlinear_interaction,anchor_noise_0.00,159,0.7856965434723192,0.8,5000
nonlinear_interaction,anchor_noise_0.25,159,0.7576835233425268,0.8,5000
nonlinear_interaction,anchor_noise_0.50,159,0.7367415063625153,0.8,5000
nonlinear_interaction,anchor_noise_1.00,159,0.6861880332203478,0.8,5000
nonlinear_interaction,intervention_doX,159,0.7929994807443305,0.8,5000
nonlinear_interaction,naive_observational,160,0.6470090517751004,0.8,5000
nonlinear_interaction,anchor_noise_0.00,160,0.781458200087298,0.8,5000
nonlinear_interaction,anchor_noise_0.25,160,0.7736708644897929,0.8,5000
nonlinear_interaction,anchor_noise_0.50,160,0.7364371915875315,0.8,5000
nonlinear_interaction,anchor_noise_1.00,160,0.6938555676362549,0.8,5000
nonlinear_interaction,intervention_doX,160,0.803476557417477,0.8,5000
nonlinear_interaction,naive_observational,161,0.6584934119573683,0.8,5000
nonlinear_interaction,anchor_noise_0.00,161,0.8037366805693165,0.8,5000
nonlinear_interaction,anchor_noise_0.25,161,0.7930326349406734,0.8,5000
nonlinear_interaction,anchor_noise_0.50,161,0.7532369060718755,0.8,5000
nonlinear_interaction,anchor_noise_1.00,161,0.7076114687346879,0.8,5000
nonlinear_interaction,intervention_doX,161,0.7848536316085909,0.8,5000
nonlinear_interaction,naive_observational,162,0.6775642522790671,0.8,5000
nonlinear_interaction,anchor_noise_0.00,162,0.8257583722119383,0.8,5000
nonlinear_interaction,anchor_noise_0.25,162,0.804811140643383,0.8,5000
nonlinear_interaction,anchor_noise_0.50,162,0.7816823902601775,0.8,5000
nonlinear_interaction,anchor_noise_1.00,162,0.726555423986973,0.8,5000
nonlinear_interaction,intervention_doX,162,0.8059854928747436,0.8,5000
nonlinear_interaction,naive_observational,163,0.6268718896338307,0.8,5000
nonlinear_interaction,anchor_noise_0.00,163,0.775316348743692,0.8,5000
nonlinear_interaction,anchor_noise_0.25,163,0.7608890797541931,0.8,5000
nonlinear_interaction,anchor_noise_0.50,163,0.7269539809554464,0.8,5000
nonlinear_interaction,anchor_noise_1.00,163,0.6703672162849703,0.8,5000
nonlinear_interaction,intervention_doX,163,0.7885996627728156,0.8,5000
nonlinear_interaction,naive_observational,164,0.621359048930176,0.8,5000
nonlinear_interaction,anchor_noise_0.00,164,0.8089114500566876,0.8,5000
nonlinear_interaction,anchor_noise_0.25,164,0.7882014471940131,0.8,5000
nonlinear_interaction,anchor_noise_0.50,164,0.7442546781474356,0.8,5000
nonlinear_interaction,anchor_noise_1.00,164,0.6854847305450108,0.8,5000
nonlinear_interaction,intervention_doX,164,0.8283333240855755,0.8,5000
nonlinear_interaction,naive_observational,165,0.6440643523329438,0.8,5000
nonlinear_interaction,anchor_noise_0.00,165,0.7972742832870621,0.8,5000
nonlinear_interaction,anchor_noise_0.25,165,0.7772492333813119,0.8,5000
nonlinear_interaction,anchor_noise_0.50,165,0.7497133950257971,0.8,5000
nonlinear_interaction,anchor_noise_1.00,165,0.7107957265644788,0.8,5000
nonlinear_interaction,intervention_doX,165,0.7832474874146019,0.8,5000
nonlinear_interaction,naive_observational,166,0.6602787228575095,0.8,5000
nonlinear_interaction,anchor_noise_0.00,166,0.8129010346014475,0.8,5000
nonlinear_interaction,anchor_noise_0.25,166,0.7985645975580634,0.8,5000
nonlinear_interaction,anchor_noise_0.50,166,0.7686036977515553,0.8,5000
nonlinear_interaction,anchor_noise_1.00,166,0.7207931986109679,0.8,5000
nonlinear_interaction,intervention_doX,166,0.8068788363691924,0.8,5000
nonlinear_interaction,naive_observational,167,0.6662317802653287,0.8,5000
nonlinear_interaction,anchor_noise_0.00,167,0.7898773743895314,0.8,5000
nonlinear_interaction,anchor_noise_0.25,167,0.7774365718798749,0.8,5000
nonlinear_interaction,anchor_noise_0.50,167,0.7460458133679551,0.8,5000
nonlinear_interaction,anchor_noise_1.00,167,0.7123507773699254,0.8,5000
nonlinear_interaction,intervention_doX,167,0.8075692244809901,0.8,5000
nonlinear_interaction,naive_observational,168,0.6244351608973597,0.8,5000
nonlinear_interaction,anchor_noise_0.00,168,0.7965699022718367,0.8,5000
nonlinear_interaction,anchor_noise_0.25,168,0.7869053268348243,0.8,5000
nonlinear_interaction,anchor_noise_0.50,168,0.7310782155517748,0.8,5000
nonlinear_interaction,anchor_noise_1.00,168,0.6863980478775135,0.8,5000
nonlinear_interaction,intervention_doX,168,0.7947528519861816,0.8,5000
nonlinear_interaction,naive_observational,169,0.6261721240358451,0.8,5000
nonlinear_interaction,anchor_noise_0.00,169,0.7866664279307847,0.8,5000
nonlinear_interaction,anchor_noise_0.25,169,0.7712343105324874,0.8,5000
nonlinear_interaction,anchor_noise_0.50,169,0.7386374137959876,0.8,5000
nonlinear_interaction,anchor_noise_1.00,169,0.6817188464097153,0.8,5000
nonlinear_interaction,intervention_doX,169,0.8280249972368194,0.8,5000
nonlinear_interaction,naive_observational,170,0.6721499013469431,0.8,5000
nonlinear_interaction,anchor_noise_0.00,170,0.8323788855923008,0.8,5000
nonlinear_interaction,anchor_noise_0.25,170,0.8111404211085372,0.8,5000
nonlinear_interaction,anchor_noise_0.50,170,0.774844972848585,0.8,5000
nonlinear_interaction,anchor_noise_1.00,170,0.7339295745285288,0.8,5000
nonlinear_interaction,intervention_doX,170,0.8141797426800298,0.8,5000
nonlinear_interaction,naive_observational,171,0.6518614327620107,0.8,5000
nonlinear_interaction,anchor_noise_0.00,171,0.7903334689279742,0.8,5000
nonlinear_interaction,anchor_noise_0.25,171,0.7711625553505163,0.8,5000
nonlinear_interaction,anchor_noise_0.50,171,0.7331642660774706,0.8,5000
nonlinear_interaction,anchor_noise_1.00,171,0.6980131944889687,0.8,5000
nonlinear_interaction,intervention_doX,171,0.8067184214581719,0.8,5000
nonlinear_interaction,naive_observational,172,0.6908670841620586,0.8,5000
nonlinear_interaction,anchor_noise_0.00,172,0.8547629655440228,0.8,5000
nonlinear_interaction,anchor_noise_0.25,172,0.8357250352151012,0.8,5000
nonlinear_interaction,anchor_noise_0.50,172,0.7926657442419636,0.8,5000
nonlinear_interaction,anchor_noise_1.00,172,0.7474758239054483,0.8,5000
nonlinear_interaction,intervention_doX,172,0.8216493483869198,0.8,5000
nonlinear_interaction,naive_observational,173,0.6443300684497778,0.8,5000
nonlinear_interaction,anchor_noise_0.00,173,0.7966368575512619,0.8,5000
nonlinear_interaction,anchor_noise_0.25,173,0.7854424079261436,0.8,5000
nonlinear_interaction,anchor_noise_0.50,173,0.7450220272976348,0.8,5000
nonlinear_interaction,anchor_noise_1.00,173,0.7014354242772144,0.8,5000
nonlinear_interaction,intervention_doX,173,0.8070342946368714,0.8,5000
nonlinear_interaction,naive_observational,174,0.6573152935990834,0.8,5000
nonlinear_interaction,anchor_noise_0.00,174,0.7962884915555013,0.8,5000
nonlinear_interaction,anchor_noise_0.25,174,0.7841725929001618,0.8,5000
nonlinear_interaction,anchor_noise_0.50,174,0.7463763262196464,0.8,5000
nonlinear_interaction,anchor_noise_1.00,174,0.7077978701369123,0.8,5000
nonlinear_interaction,intervention_doX,174,0.8001471327886213,0.8,5000
nonlinear_interaction,naive_observational,175,0.664164083158927,0.8,5000
nonlinear_interaction,anchor_noise_0.00,175,0.7992180197588127,0.8,5000
nonlinear_interaction,anchor_noise_0.25,175,0.7862904806193285,0.8,5000
nonlinear_interaction,anchor_noise_0.50,175,0.7581945805406625,0.8,5000
nonlinear_interaction,anchor_noise_1.00,175,0.7174280344922788,0.8,5000
nonlinear_interaction,intervention_doX,175,0.7976724471918013,0.8,5000
nonlinear_interaction,naive_observational,176,0.6341416364647935,0.8,5000
nonlinear_interaction,anchor_noise_0.00,176,0.795591412216771,0.8,5000
nonlinear_interaction,anchor_noise_0.25,176,0.7702313902326785,0.8,5000
nonlinear_interaction,anchor_noise_0.50,176,0.7390503570710645,0.8,5000
nonlinear_interaction,anchor_noise_1.00,176,0.6816542635760441,0.8,5000
nonlinear_interaction,intervention_doX,176,0.7834064927506557,0.8,5000
nonlinear_interaction,naive_observational,177,0.628232994262025,0.8,5000
nonlinear_interaction,anchor_noise_0.00,177,0.777461285376597,0.8,5000
nonlinear_interaction,anchor_noise_0.25,177,0.7569051985619586,0.8,5000
nonlinear_interaction,anchor_noise_0.50,177,0.7275986614016237,0.8,5000
nonlinear_interaction,anchor_noise_1.00,177,0.6874266563368265,0.8,5000
nonlinear_interaction,intervention_doX,177,0.8215730514148349,0.8,5000
nonlinear_interaction,naive_observational,178,0.6386817369234742,0.8,5000
nonlinear_interaction,anchor_noise_0.00,178,0.8062230271905398,0.8,5000
nonlinear_interaction,anchor_noise_0.25,178,0.7854856589031585,0.8,5000
nonlinear_interaction,anchor_noise_0.50,178,0.7411209306949182,0.8,5000
nonlinear_interaction,anchor_noise_1.00,178,0.6969947562285089,0.8,5000
nonlinear_interaction,intervention_doX,178,0.8270760115384506,0.8,5000
nonlinear_interaction,naive_observational,179,0.6599357530805688,0.8,5000
nonlinear_interaction,anchor_noise_0.00,179,0.7975964299063845,0.8,5000
nonlinear_interaction,anchor_noise_0.25,179,0.7826680251084743,0.8,5000
nonlinear_interaction,anchor_noise_0.50,179,0.756162898023756,0.8,5000
nonlinear_interaction,anchor_noise_1.00,179,0.7137358577177122,0.8,5000
nonlinear_interaction,intervention_doX,179,0.8159758823790142,0.8,5000
nonlinear_interaction,naive_observational,180,0.6461718786004963,0.8,5000
nonlinear_interaction,anchor_noise_0.00,180,0.7828763805907613,0.8,5000
nonlinear_interaction,anchor_noise_0.25,180,0.7721788322128278,0.8,5000
nonlinear_interaction,anchor_noise_0.50,180,0.7344596203685312,0.8,5000
nonlinear_interaction,anchor_noise_1.00,180,0.6832179818041296,0.8,5000
nonlinear_interaction,intervention_doX,180,0.781882009653675,0.8,5000
nonlinear_interaction,naive_observational,181,0.6706723296008616,0.8,5000
nonlinear_interaction,anchor_noise_0.00,181,0.8253210163489153,0.8,5000
nonlinear_interaction,anchor_noise_0.25,181,0.806845553759997,0.8,5000
nonlinear_interaction,anchor_noise_0.50,181,0.770967510448801,0.8,5000
nonlinear_interaction,anchor_noise_1.00,181,0.7284413660567122,0.8,5000
nonlinear_interaction,intervention_doX,181,0.7773700106179466,0.8,5000
nonlinear_interaction,naive_observational,182,0.6526059769782514,0.8,5000
nonlinear_interaction,anchor_noise_0.00,182,0.8123327206204325,0.8,5000
nonlinear_interaction,anchor_noise_0.25,182,0.7956708791268151,0.8,5000
nonlinear_interaction,anchor_noise_0.50,182,0.7409015664252555,0.8,5000
nonlinear_interaction,anchor_noise_1.00,182,0.7054283731141294,0.8,5000
nonlinear_interaction,intervention_doX,182,0.8027266670682542,0.8,5000
nonlinear_interaction,naive_observational,183,0.6574439430482472,0.8,5000
nonlinear_interaction,anchor_noise_0.00,183,0.8175615881212595,0.8,5000
nonlinear_interaction,anchor_noise_0.25,183,0.7899329711581131,0.8,5000
nonlinear_interaction,anchor_noise_0.50,183,0.7649421967934321,0.8,5000
nonlinear_interaction,anchor_noise_1.00,183,0.6991395110256154,0.8,5000
nonlinear_interaction,intervention_doX,183,0.8039632436467714,0.8,5000
nonlinear_interaction,naive_observational,184,0.6655041011960275,0.8,5000
nonlinear_interaction,anchor_noise_0.00,184,0.8224869106649911,0.8,5000
nonlinear_interaction,anchor_noise_0.25,184,0.8107853079024784,0.8,5000
nonlinear_interaction,anchor_noise_0.50,184,0.7658756251425001,0.8,5000
nonlinear_interaction,anchor_noise_1.00,184,0.7179801096340691,0.8,5000
nonlinear_interaction,intervention_doX,184,0.8160896171446285,0.8,5000
nonlinear_interaction,naive_observational,185,0.6602390060764004,0.8,5000
nonlinear_interaction,anchor_noise_0.00,185,0.8117938158876613,0.8,5000
nonlinear_interaction,anchor_noise_0.25,185,0.8036750982481887,0.8,5000
nonlinear_interaction,anchor_noise_0.50,185,0.7653414763280008,0.8,5000
nonlinear_interaction,anchor_noise_1.00,185,0.7174639886637119,0.8,5000
nonlinear_interaction,intervention_doX,185,0.7763977329851677,0.8,5000
nonlinear_interaction,naive_observational,186,0.6370937498237977,0.8,5000
nonlinear_interaction,anchor_noise_0.00,186,0.8080759332570782,0.8,5000
nonlinear_interaction,anchor_noise_0.25,186,0.7837827331967284,0.8,5000
nonlinear_interaction,anchor_noise_0.50,186,0.7506970472256116,0.8,5000
nonlinear_interaction,anchor_noise_1.00,186,0.6837912531234259,0.8,5000
nonlinear_interaction,intervention_doX,186,0.8056862108792985,0.8,5000
nonlinear_interaction,naive_observational,187,0.6592627003113759,0.8,5000
nonlinear_interaction,anchor_noise_0.00,187,0.8256448195083926,0.8,5000
nonlinear_interaction,anchor_noise_0.25,187,0.8093803458408677,0.8,5000
nonlinear_interaction,anchor_noise_0.50,187,0.7744280787259584,0.8,5000
nonlinear_interaction,anchor_noise_1.00,187,0.7133006148558095,0.8,5000
nonlinear_interaction,intervention_doX,187,0.8142580854399065,0.8,5000
nonlinear_interaction,naive_observational,188,0.6326848408593791,0.8,5000
nonlinear_interaction,anchor_noise_0.00,188,0.7839250938826953,0.8,5000
nonlinear_interaction,anchor_noise_0.25,188,0.7634579842941999,0.8,5000
nonlinear_interaction,anchor_noise_0.50,188,0.7424173579285226,0.8,5000
nonlinear_interaction,anchor_noise_1.00,188,0.6865639088517677,0.8,5000
nonlinear_interaction,intervention_doX,188,0.7668053672408628,0.8,5000
nonlinear_interaction,naive_observational,189,0.6788148572740987,0.8,5000
nonlinear_interaction,anchor_noise_0.00,189,0.8301611893994276,0.8,5000
nonlinear_interaction,anchor_noise_0.25,189,0.8111659568536862,0.8,5000
nonlinear_interaction,anchor_noise_0.50,189,0.7795101153671111,0.8,5000
nonlinear_interaction,anchor_noise_1.00,189,0.7269902260067399,0.8,5000
nonlinear_interaction,intervention_doX,189,0.7945631897665447,0.8,5000
nonlinear_interaction,naive_observational,190,0.6523548792123648,0.8,5000
nonlinear_interaction,anchor_noise_0.00,190,0.7936502938476303,0.8,5000
nonlinear_interaction,anchor_noise_0.25,190,0.7760654352817663,0.8,5000
nonlinear_interaction,anchor_noise_0.50,190,0.7504460134907688,0.8,5000
nonlinear_interaction,anchor_noise_1.00,190,0.6969053709331374,0.8,5000
nonlinear_interaction,intervention_doX,190,0.80643319094412,0.8,5000
nonlinear_interaction,naive_observational,191,0.6588135906441902,0.8,5000
nonlinear_interaction,anchor_noise_0.00,191,0.794905482860648,0.8,5000
nonlinear_interaction,anchor_noise_0.25,191,0.7768992309287442,0.8,5000
nonlinear_interaction,anchor_noise_0.50,191,0.7484453392763165,0.8,5000
nonlinear_interaction,anchor_noise_1.00,191,0.7147180644497634,0.8,5000
nonlinear_interaction,intervention_doX,191,0.7932546846193324,0.8,5000
nonlinear_interaction,naive_observational,192,0.6481628538730658,0.8,5000
nonlinear_interaction,anchor_noise_0.00,192,0.8196965081830743,0.8,5000
nonlinear_interaction,anchor_noise_0.25,192,0.8056856471012859,0.8,5000
nonlinear_interaction,anchor_noise_0.50,192,0.7695864387068749,0.8,5000
nonlinear_interaction,anchor_noise_1.00,192,0.7048804972246261,0.8,5000
nonlinear_interaction,intervention_doX,192,0.8217260348938569,0.8,5000
nonlinear_interaction,naive_observational,193,0.6353428446739318,0.8,5000
